objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
1803,Delmita #3,P2R480014,Texas,TX,Starr,TXAG,Delmita #3,,,,M2140033,Purple,2,Y,9,9,34,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,34,1,34,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,135000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,1687.171681,77665.79988
1804,Delmita #1,P2R480015,Texas,TX,Starr,TXAG,Delmita #1,,,,M2140031,Purple,2,Y,12,12,29,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,29,1,29,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,180000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,1808.729505,66749.75409
1805,Santa Anna,P2R480016,Texas,TX,Starr,TXAG,Santa Anna,,,,M2140199,Purple,2,Y,18,11,47,Private Wells,N,Y,N,,,EL SAUZ WSC,DW095,,N,N,Shallow Wells,N,,N,,,,,N,,onsite,N,some cesspools,Y,Illegal cesspools,47,1,47,1,0,0,0,0,N,N,CU projected treatment & collection cost,Water,165000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Lack of Interlocal agreement with WSC,LAZARO,GEORGE,,PROJECT ENGINEER,FULCRUM ENGINEERING,,207 E. MAGNOLIA AVE.,LA FERIA,TX,78559,(956) 797-3411,,Texas AG/Tex Sec of State,,,,,,,,,,,,,,,,,,,,,,,2548.223257,84878.29555
1812,Los Huisaches #2,P2R480057,Texas,TX,Webb,TXAG,Los Huisaches #2,,,,M2400027,Gray,5,Y,16,0,0,,N,N,N,,,,,,N,N,,N,,N,,,,,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,,,,,,,,,,,,,,,,,,,,,,,,3441.591518,738146.625
1813,Four Points,P2R480058,Texas,TX,Webb,TXAG,Four Points,Four Points and Replat of Sunset Acres,,,M2400012,Gray,5,Y,53,0,0,,N,N,N,,,,,,N,N,,N,,N,,,,,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,,,,,,,,,,,,,,,,,,,,,,,,7438.67102,1703447.654
1814,Sunset Acres,P2R480059,Texas,TX,Webb,TXAG,Sunset Acres,,,,M2400053,Gray,5,Y,20,0,0,,N,N,N,,,,,,N,N,,N,,N,,,,,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,,,,,,,,,,,,,,,,,,,,,,,,1185.01838,54583.98111
1815,Rodriguez Addition,P2R480079,Texas,TX,Webb,TXAG,Rodriguez Addition,,,,M2400050,Gray,5,Y,3,0,0,,N,N,N,,,,,,N,N,,N,,N,,,,,N,,,N,,N,,0,0,0,0,0,0,0,0,N,N,,,0,,,,N,,,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,,,,,,,,,,,,,,,,,,,,,,,,674.8539388,25363.33663
1820,Las Pilas Subd. #1,P2R480061,Texas,TX,Webb,TXAG,Las Pilas Subd. #1,Las Pilas I,,,M2400022,Red,1,Y,106,10,45,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,,N,"cesspools, latrines, Outhouses and some septic.",N,,45,1,45,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,22000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to East Gate Acres, Hillside Acres #1 & #2, Las Pilas Subdivision #1 & #2 , Tierra Buena #2, & Village East. Sewer is cesspools, latrines, Outhouses and",,,,,,,,,,,,,,,,,,,,,,,5473.847227,1435264.993
1821,Las Pilas Subd. #2,P2R480062,Texas,TX,Webb,TXAG,Las Pilas Subd. #2,Las Pilas II,,,M2400023,Red,1,Y,80,15,65,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,,N,"cesspools, latrines, Outhouses and some septic.",N,,65,1,65,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,22000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to East Gate Acres, Hillside Acres #1 & #2, Las Pilas Subdivision #1 & #2 , Tierra Buena #2, & Village East. Sewer is cesspools, latrines, Outhouses and",,,,,,,,,,,,,,,,,,,,,,,4592.484373,1287590.059
1822,Hillside Acres #1,P2R480064,Texas,TX,Webb,TXAG,Hillside Acres #1,Hillsdale Acres I,,,M2400013,Red,1,Y,75,13,30,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,,N,"cesspools, latrines, Outhouses and some septic.",N,,30,1,30,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,22000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to East Gate Acres, Hillside Acres #1 & #2, Las Pilas Subdivision #1 & #2 , Tierra Buena #2, & Village East. Sewer is cesspools, latrines, Outhouses and",,,,,,,,,,,,,,,,,,,,,,,3636.396578,407866.5268
1823,East Gate Acres,P2R480065,Texas,TX,Webb,TXAG,East Gate Acres,,,,M2400010,Red,1,Y,70,1,5,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,,N,"cesspools, latrines, Outhouses and some septic.",N,,5,1,5,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,22000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application, Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to these Colonias. Sewer is cesspools, latrines, Outhouses and some septic.",,,,,,,,,,,,,,,,,,,,,,,1930.688897,157154.3427
1824,Hillside Acres #2,P2R480067,Texas,TX,Webb,TXAG,Hillside Acres #2,Hillsdale Acres II,,,M2400014,Red,1,Y,75,6,26,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,,N,"cesspools, latrines, Outhouses and some septic.",N,,26,1,26,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,22000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to East Gate Acres, Hillside Acres #1 & #2, Las Pilas Subdivision #1 & #2 , Tierra Buena #2, & Village East. Sewer is cesspools, latrines, Outhouses and",,,,,,,,,,,,,,,,,,,,,,,3663.476601,404061.154
1828,Cisneros Estates,P1R480032,Texas,TX,Cameron,TXAG,Cisneros Estates,Saenz Road,,,M0310033,Gray,5,Y,16,0,6,,N,N,N,,,EL JARDIN WSC,DW091,,N,N,,N,,N,,,CITY OF BROWNSVILLE,WW072,N,,,N,,N,,0,0,0,0,0,0,0,0,N,Y,,,0,,,,N,,,SAIS,MARIO,,DISTRIBUTION MANAGER,EL JARDIN WSC,msais@eljardinwsc.com,2200 N. MINNESOTA AVE,BROWNSVILLE,TX,78521,,(956) 280-0362,Only one occupied house in the Colonia. One seasonal customer according to El Jardin WSC.,ABREGO,DAVID,City,SENIOR COORDINATOR,BROWNSVILLE PUB,dabrego@brownsville-pub.com,1425 ROBINHOOD DRIVE,BROWNSVILLE,TX,78523,(956) 983-6228,,,,,,,,,,,,928.9118806,53267.50017
1834,Wiloughby,P2R480043,Texas,TX,El Paso,RCAP Staff,Wiloughby,,,,M0710331,Red,1,Y,14,14,42,Private Wells,Y,Y,N,,,EL PASO WTR UTIL PUBLIC SVC BO,DW094,,N,N,"Shallow wells, drought affected 2014.",N,,N,,,EL PASO WTR UTIL PUBLIC SVC BO,WW082,N,,onsite,U,,N,,42,1,42,1,0,0,0,0,N,N,First time DW. Shallow wells affected by drought.,Water,700000,,,See Utility Capacity,N,,,LOPEZ,FELIPE,Utility,ENGINEERING SERVICES MANAGER,EL PASO WATER UTILITIES,,1154 HAWKINS,EL PASO,TX,79925,,,"SOS Priority. EPWU applying to EDAP in 2015 for $700K. Drought, shallow private wells. Location: Wiloughby St, Canutillo. N between Canutillo and Vinton.",,,,,,,,,,,,,,,,,,,,,,,1473.727119,28946.00463
1842,Bee Crest Subd.,P2R480001,Texas,TX,Zavala,TXAG,Bee Crest Subd.,,,,M2540003,Purple,2,Y,22,21,63,Private Wells,N,Y,N,,,CRYSTAL CITY,,,U,U,,N,,N,,,CRYSTAL CITY,,N,,onsite,U,,N,,63,1,63,1,0,0,0,0,N,N,Wastewater collection,Wastewater,308571,,,See Utility Capacity,Y,"T/A for development of FMT workplan, project development & funding assistance",Density,REYNOLD,ABIGALE,City,UTILITY MANAGER,ZAVALA COUNTY,,319 N. FIRST ST.,CRYSTAL CITY,TX,78839,(830) 374-2095,,"Outside City limits, no existing County water or wastewater system.",,,,,,,,,,,,,,,,,,,,,,,3640.866384,828458.0825
1846,Los Veteranos 83 Subd.,P2R480060,Texas,TX,Webb,TXAG,Los Veteranos 83 Subd.,Los Veteranos,,,M2400030,Red,1,Y,18,13,50,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,N,"Lot sizes should be adequate for septic, but condition or quality unknown. Likely some inadequate septic and cesspools.",N,,50,1,50,1,0,0,0,0,N,N,CU Estimated Cost for Water Collection,Water,4100000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Lay 18 miles of water line to Laredo for 5 lots not enough residents to pay,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,"Hauls water, on site septic tanks",,,,,,,,,,,,,,,,,,,,,,,3567.450687,479881.6174
1847,Los Veteranos 59,P2R480069,Texas,TX,Webb,TXAG,Los Veteranos 59,Los Veteranos US 59,,,M2400029,Red,1,Y,24,3,15,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,N,"Lot sizes should be adequate for septic, but condition or quality unknown. Likely some inadequate septic and cesspools.",N,,15,1,15,1,0,0,0,0,N,N,CU Estimated Cost for Water Collection,Water,3600000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Lay 18 miles of water line to Laredo for 3 lots  not enough residents to pay,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,Hauls water. On site septic tanks,,,,,,,,,,,,,,,,,,,,,,,7164.613351,1250110.408
1851,Garzas de Capisallo,P2R480087,Texas,TX,Hidalgo,TXAG,Garzas de Capisallo,,,,M1080941,Red,1,Y,9,6,24,Hauling,Y,U,N,,,,,,N,N,Hauling or inadequate wells. Priority concern for Hidalgo SOS Ombudsman.,N,,N,,,,,N,,,U,Likely inadequate onsite,N,,20,0.833333333,20,0.833333333,0,0,0,0,N,N,"First time water service. Currently hauling water, and possible septic upgrades.",Combination,125000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,May not be fully subdivided. ,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.5924235,25912.9716
1856,Hillcrest Center,P2R480031,Texas,TX,El Paso,RCAP Staff,Hillcrest Center,Hill Crest Center,,,M0710332,Red,1,Y,254,53,159,Hauling,Y,Y,N,,,EL PASO WTR UTIL PUBLIC SVC BO,DW094,"haul, very few private wells",N,N,hauling water,Y,hauling water,N,,,EL PASO WTR UTIL PUBLIC SVC BO,WW082,N,,onsite,N,"Some lots inadequate septic, cited by El Paso SOS Ombudsman for no drinking water and wastewater concerns",N,,159,1,159,1,0,0,0,0,N,N,Estimates proved by EP County for EPWU service extension.,Combination,6700000,126415,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,LOPEZ,FELIPE,Utility,ENGINEERING SERVICES MANAGER,EL PASO WATER UTILITIES,,1154 HAWKINS,EL PASO,TX,79925,,,"SOS Priority. Completed EDAP Pre-app several years ago for WW at $5 million estimate. 2013 Estimate for DW and WW = $2.6+4.1=$6.7 million, but now EPWU Sewer main is much closer. Needs new estimate.",,,,,,,,,,,,,,,,,,,,,,,14578.75203,563940.7963
1859,Village East,P2R480063,Texas,TX,Webb,TXAG,Village East,,,,M2400056,Red,1,Y,31,5,20,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,,N,"cesspools, latrines, Outhouses and some septic.",Y,"cesspools, latrines, Outhouses and some septic.",20,1,20,1,0,0,0,0,N,N,Water Lines from Colorado Acres,Water,22000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to these Colonias.",,,,,,,,,,,,,,,,,,,,,,,3799.527245,287755.5041
1860,K-Bar Ranch,P2R480049,Texas,TX,Jim Wells,TXAG,K-Bar Ranch,K Bar Ranch,,,M1250046,Purple,2,Y,49,28,126,Public Water System,N,Y,N,,,CITY OF ALICE,,,U,U,"Private shallow wells, unknown water quality",N,,N,,,CITY OF ALICE,,N,,onsite,U,,N,,126,1,126,1,0,0,0,0,N,N,CU projected distribution cost,Water,252000,,,See Utility Capacity,Y,Create a regional water district,County support and community support,GONZALEZ,MARGIE,City,COUNTY COMMISSIONER PCT. 1,JIM WELLS COUNTY,margie-jwcpct1@att.net,1203 SOUTH HWY. 281,ALICE,TX,78332,(361) 668-5763,(361) 701-2632,Information based on 1994 AG's database. CU working with County on establishing a water district to provide first time water service.,,,,,,,,,,,,,,,,,,,,,,,3182.606117,644917.6081
1864,Pueblo East,P2R480066,Texas,TX,Webb,TXAG,Pueblo East,,,,M2400037,Red,1,Y,76,8,35,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,35,1,35,1,0,0,0,0,N,N,Engineer Average Cost Water Lines from Colorado Acres,Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too far away and number of people in colonia,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"Hauls water from Colorado Acres. Projected Cost by Webb County is $22,000,000.00 to bring water to East Gate Acres, Hillside Acres #1 & #2, Las Pilas Subdivision #1 & #2 , Tierra Buena #2, & Village East. Sewer is cesspools, latrines, Outhouses and",,,,,,,,,,,,,,,,,,,,,,,2944.368062,403862.5007
1865,Colorado Acres,P2R480068,Texas,TX,Webb,TXAG,Colorado Acres,,,,M2400008,Red,1,Y,436,73,314,Hauling,Y,N,N,,,CITY OF LAREDO,DW052,hauling water,N,N,hauling water,Y,hauling water,N,,,CITY OF LAREDO,WW110,N,,onsite,Y,,N,,314,1,314,1,0,0,0,0,N,Y,"Engineer Average Cost Water Well, Treatment & Lines",Water,20000000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Majority in flood plain is the reason the people can't connect,GARCIA,LOUIS PERIZ,Utility,ENGINEER,WEBB COUNTY WATER UTILITIES,,513 MARTHA DR,LAREDO,TX,78040,(956) 523-5088,,"One well owned by county. Webb county hauls water at a cost of $6,000 per month. Webb County is operating in the red by $500,000.00 a yr by keeping this well going. Webb County stated 22,000,000 to serve the following colonias with water. Well has a RO sy",,,,,,,,,,,,,,,,,,,,,,,17376.00961,9625563.401
1867,Loma Linda Estates,P1R481400,Texas,TX,Hudspeth,TXAG,Loma Linda Estates,,,Serena Springs WSC,M1150004,Red,1,Y,0,90,220,Hauling,Y,N,N,SERENA SPRINGS WSC,DW207,,,hauling water,N,N,hauling water,Y,hauling water,N,,,,,N,,onsite,U,,N,,220,1,220,1,0,0,0,0,N,N,First time drinking water service,Water,4800000,,,See Utility Capacity,Y,T/A Recommended as applicant will be providing first-time water service.,,DE LA GARZA,OLIVER,Agency,OMBUDSMAN,TX SECRETARY OF STATE,,,,,,,,"USDA RD commitment for $28,000 SEARCH Grant for Planning and PER on 5/11/15.",,,,,,,,,,,,,,,,,,,,,,,30486.0363,37368449.05
