objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
351,Ascension Park Estates,P1R480192,Texas,TX,El Paso,TXAG,Ascencion Park Estates,Ascencion Park,Ascension Park Estates,,M0710017,Purple,2,Y,128,60,180,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,"outhouses, septic",N,"outhouses, some inadequate onsite",N,,0,0,180,1,180,1,0,0,Y,N,CU projected cost for septic replacement if needed given lot sizes.,Wastewater,600000,,,See Utility Capacity,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,Sandhills USDA First time DW project complete 2014.,,,,,,,,,,,,,,,,,,,,,,,3711.630996,861474.8362
354,Colonia Del Paso,P1R480234,Texas,TX,El Paso,TXAG,Colonia Del Paso,Colonias Del Paso,,,M0710060,Purple,2,Y,174,112,336,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,"outhouses, septic",N,"outhouses, some inadequate onsite",N,,0,0,336,1,336,1,0,0,Y,N,CU projected cost for septic replacement if needed given lot sizes.,Wastewater,1120000,,,See Utility Capacity,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,Sandhills USDA First time DW project complete 2014.,,,,,,,,,,,,,,,,,,,,,,,5438.729043,966175.2447
355,Athena West,P1R480193,Texas,TX,El Paso,TXAG,Athena West,,,,M0710018,Blue,4,Y,94,71,220,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,,Y,,N,,0,0,220,1,220,1,0,0,Y,N,,,0,,,,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,,,,,,,,,,,,,,,,,,,,,,,,6056.894357,1642737.181
356,Melton Place Addition,P1R480359,Texas,TX,El Paso,TXAG,Melton Place Addition,,,,M0710182,Blue,4,Y,126,26,54,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,,Y,,N,,0,0,54,1,54,1,0,0,Y,N,,,0,,,,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,,,,,,,,,,,,,,,,,,,,,,,,1200.607609,81301.87038
357,Sanchez,P1R480415,Texas,TX,El Paso,TXAG,Sanchez,,,,M0710237,Blue,2,Y,15,15,44,Public Water System,N,N,Y,EL PASO COUNTY WCID 4,DW093,,,,Y,Y,,N,,Y,EL PASO COUNTY WCID 4,WW122,,,N,,,Y,,N,,0,0,0,0,44,1,44,1,Y,N,"RO System, DW and WW upgrades for WCID. Serves more population than the one listed colonia Sanchez.",Combination,17736500,,,,Y,T/A W/USDA Funding Application,,TERRAZAS,MIKE,Utility,GENERAL MANAGER,EL PASO COUNTY WCID #4,gm@epcwcid4.com,PO BOX 3880,FABENS,TX,79838,(915) 764-2212,,,,,,,,,,,,,,,,,,,,,,,,,599.704637,17335.22378
358,Rosa Azul,P1R480410,Texas,TX,El Paso,TXAG,Rosa Azul,,,,M0710232,Purple,2,Y,150,53,185,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,onsite,N,Part of planned LVWD Socorro future WW project,N,,0,0,185,1,185,1,0,0,Y,N,Part of planned LVWD Socorro WW. CU cost estimate per connection.,Wastewater,1367400,,,See Utility Capacity,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,,,,,,,,,,,,,,,,,,,,,,,,1986.251621,202385.2236
360,Morning Glory Manor,P1R480377,Texas,TX,El Paso,TXAG,Morning Glory Manor,Morning Glory,,,M0710200,Purple,2,Y,116,89,405,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,,Y,,N,,0,0,405,1,405,1,0,0,Y,N,WW Phase 2 of Cuadrillia-proposed TDA. CU estimated cost. Planned for application in 2015.,Wastewater,1335000,,,See Utility Capacity,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,Phase 2 of Cuadrilla WW project planned,,,,,,,,,,,,,,,,,,,,,,,2770.277756,445416.0126
361,Iraan,P1R481474,Texas,TX,Pecos,TXAG,Iraan,,,,M1860007,Blue,4,Y,526,445,1258,Public Water System,N,N,Y,CITY OF IRAAN,,,,,Y,Y,,N,,N,,,,,N,,onsite,Y,,N,,0,0,1258,1,1258,1,0,0,Y,N,,,0,,,,N,,,ST CLAIR,DANA,Utility,,CITY OF IRAAN,,PO BOX 457,IRAAN,TX,79744,(432) 639-2301,,,,,,,,,,,,,,,,,,,,,,,,,8759.162168,2579356.665
363,Flor Del Rio,P1R480276,Texas,TX,El Paso,TXAG,Flor Del Rio,,,,M0710100,Purple,2,Y,133,122,366,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,N,,,LOWER VALLEY WATER DISTRICT,WW120,N,,,N,Part of planned LVWD Socorro future WW project,N,,0,0,366,1,366,1,0,0,Y,N,Part of planned LVWD Socorro WW. CU cost estimate per connection.,Wastewater,3147600,,,See Utility Capacity,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,,,,,,,,,,,,,,,,,,,,,,,,8420.297573,976331.8596
365,Tornillo,P1R480441,Texas,TX,El Paso,TXAG,Tornillo,Tornillo WSC,,,M0710263,Red,1,Y,997,947,2841,Public Water System,N,N,Y,EL PASO COUNTY TORNILLO WID,DW092,,,,N,N,Needs Arsenic removal,Y,Exceeds Arsenic MCL,Y,EL PASO COUNTY TORNILLO WID,WW123,,,N,,,N,"Part of town has sewer, new project will serve 129 homes in NE portion with septic/inadequate septic.",N,,0,0,0,0,2841,1,0,0,Y,N,"Arsenic removal, drinking water system upgrades, extend WW collection to NE part of town",Combination,13928871,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,,VEGA,FRANCELIA,Utility,MANAGER,EL PASO COUNTY TORNILLO WATER IMPROVEMENT DISTRICT,epctwid@yahoo.com,PO BOX 136,TORNILLO,TX,79853,(915) 764-2966,,"Project needs: Arsenic removal = $3.2m, DW upgrades = $2.9m, Sewer application = $7.8m.",,,,,,,,,,,,,,,,,,,,,,,14896.19806,8098659.953
368,Clint Townsite,P1R480226,Texas,TX,El Paso,TXAG,Clint Townsite,,,,M0710052,Orange,3,Y,245,245,990,Public Water System,N,N,Y,LOWER VALLEY WATER DISTRICT,DW142,,,,Y,Y,,N,,Y,LOWER VALLEY WATER DISTRICT,WW120,,,N,,,Y,,N,,0,0,0,0,990,1,990,1,Y,N,USDA RD Wastewater Ph1 and Ph2,Wastewater,3640000,,,,N,,,TREJO,SAUL,Utility,DISTRICT ENGINEER,LOWER VALLEY WATER DISTRICT,,1557 FM 1110 RD.,CLINT,TX,79836,(915) 791-4480,,System undersized & deteoriated.,,,,,,,,,,,,,,,,,,,,,,,16359.80002,6982744.189
369,Little Mexico,P1R481475,Texas,TX,Pecos,TXAG,Little Mexico,,,,M1860008,Blue,4,Y,125,100,200,Public Water System,N,N,Y,CITY OF FORT STOCKTON,DW045,,,,Y,Y,,N,,Y,CITY OF FORT STOCKTON,WW127,,,N,,,Y,,N,,0,0,0,0,200,1,200,1,Y,N,,,0,,,,N,,,GONZALEZ,MANUEL,Utility,WATER SUPERVISOR,CITY OF FORT STOCKTON,magonzalez@cityfs.net,509 N. VALENTINE,FORT STOCKTON,TX,79735,(432) 336-8525,,,,,,,,,,,,,,,,,,,,,,,,,5449.370253,1145845.077
371,Loma Linda #1,P1R481440,Texas,TX,Maverick,TXAG,Loma Linda #1,,,,M1620044,Purple,2,Y,19,153,592,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools. SOS cites partially inadequate.",N,,0,0,592,1,592,1,0,0,Y,N,CU Projected Cost Water lines upgraded ; Wastewater Collection & Treatment,Wastewater,132819,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Not sewered. Should combine with Loma Linda #1-5, Rosita Gardens, Rosita Valley, Riverside Acres, Kickapoo Indian Village, Border Housing Unit, Los Guajillos, El Pueblo Nuevo, Chula Vista School Block, Chula Vista 1-5 & Rockaway Country Sites and form a r",,,,,,,,,,,,,,,,,,,,,,,5230.203694,1289324.273
372,Loma Linda #2,P1R481441,Texas,TX,Maverick,TXAG,Loma Linda #2,,,,M1620045,Purple,2,Y,121,17,76,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools. SOS cites partially inadequate.",N,,0,0,76,1,76,1,0,0,Y,N,CU Projected Cost Water lines upgraded ; Wastewater Collection & Treatment,Wastewater,855947,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Not sewered. Should combine with Loma Linda #1-5, Rosita Gardens, Rosita Valley, Riverside Acres, Kickapoo Indian Village, Border Housing Unit, Los Guajillos, El Pueblo Nuevo, Chula Vista School Block, Chula Vista 1-5 & Rockaway Country Sites and form a r",,,,,,,,,,,,,,,,,,,,,,,4332.128838,764359.5461
373,Loma Linda #4,P1R481443,Texas,TX,Maverick,TXAG,Loma Linda #4,,,,M1620047,Purple,2,Y,16,4,15,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools. SOS cites partially inadequate.",N,,0,0,15,1,15,1,0,0,Y,N,CU Projected Cost Water lines upgraded ; Wastewater Collection & Treatment,Wastewater,110682,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Not sewered. Should combine with Loma Linda #1-5, Rosita Gardens, Rosita Valley, Riverside Acres, Kickapoo Indian Village, Border Housing Unit, Los Guajillos, El Pueblo Nuevo, Chula Vista School Block, Chula Vista 1-5 & Rockaway Country Sites and form a r",,,,,,,,,,,,,,,,,,,,,,,2159.012272,177044.1157
374,Loma Linda #5,P1R481444,Texas,TX,Maverick,TXAG,Loma Linda #5,,,,M1620048,Purple,2,Y,15,4,14,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools. SOS cites partially inadequate.",N,,0,0,14,1,14,1,0,0,Y,N,CU Projected CostWater lines upgraded ; Wastewater Collection & Treatment,Wastewater,103304,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Not sewered. Should combine with Loma Linda #1-5, Rosita Gardens, Rosita Valley, Riverside Acres, Kickapoo Indian Village, Border Housing Unit, Los Guajillos, El Pueblo Nuevo, Chula Vista School Block, Chula Vista 1-5 & Rockaway Country Sites and form a r",,,,,,,,,,,,,,,,,,,,,,,1840.02201,208608.9518
375,Loma Linda Ranchettes,P1R481445,Texas,TX,Maverick,TXAG,Loma Linda Ranchettes,,,,M1620049,Purple,2,Y,371,96,360,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools.",N,,0,0,360,1,360,1,0,0,Y,N,CU Projected Cost Water lines upgraded ; Wastewater Collection & Treatment,Wastewater,2656388,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Not sewered. Should combine with Loma Linda #1-5, Rosita Gardens, Rosita Valley, Riverside Acres, Kickapoo Indian Village, Border Housing Unit, Los Guajillos, El Pueblo Nuevo, Chula Vista School Block, Chula Vista 1-5 & Rockaway Country Sites and form a r",,,,,,,,,,,,,,,,,,,,,,,2393.092531,296417.3663
376,Loma Linda #3,P1R481442,Texas,TX,Maverick,TXAG,Loma Linda #3,,,,M1620046,Purple,2,Y,217,37,158,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools. SOS cites partially inadequate.",N,,0,0,158,1,158,1,0,0,Y,N,CU Projected Cost Water lines upgraded ; Wastewater Collection & Treatment,Wastewater,1601212,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Not sewered. Should combine with Loma Linda #1-5, Rosita Gardens, Rosita Valley, Riverside Acres, Kickapoo Indian Village, Border Housing Unit, Los Guajillos, El Pueblo Nuevo, Chula Vista School Block, Chula Vista 1-5 & Rockaway Country Sites and form a r",,,,,,,,,,,,,,,,,,,,,,,3014.84862,484455.1738
377,El Indio Townsite,P1R481422,Texas,TX,Maverick,TXAG,El Indio Townsite,,,,M1620024,Purple,2,Y,658,41,135,Public Water System,N,Y,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,N,,,CITY OF EAGLE PASS,WW101,N,,,N,"Lot sizes should be adequate for septic, but some may have inadequate septic and cesspools.",N,,0,0,135,1,135,1,0,0,Y,N,Engineer average Projected Cost Wastwater Collection & Treatment,Wastewater,7000000,,,See Utility Capacity,Y,T/A W/FMT Corrective Action Plan,Far distance to Eagle Pass.  Too small for stand alone systems.  Can Possibly create regional system w/other Colonia. Cost per customer extremely high for water and sewer to Eagle Pass.,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,"Water and sewer inadequate. Water lines are 1"" &2"", not to code. No sewer service. Needs lift station and force main.",,,,,,,,,,,,,,,,,,,,,,,7982.047619,1724391.212
378,Val Verde Park #2,P1R481719,Texas,TX,Val Verde,TXAG,Val Verde Park #2,,,,M2330013,Blue,4,Y,916,368,1275,Public Water System,N,N,Y,DEL RIO UTILITIES COMMISSION,DW084,,,,Y,Y,,N,,Y,DEL RIO UTILITIES COMMISSION,WW108,,,N,,,Y,,N,,0,0,0,0,1275,1,1275,1,Y,N,,,0,,,,N,,,SANCHEZ,ROGER,City,W&WW SUPT.,CITY OF DEL RIO,rsanchez@cityof delrio.com,206 N MAIN ST.,DEL RIO,TX,78840,(830) 774-8636,,,,,,,,,,,,,,,,,,,,,,,,,6060.405363,1515788.505
379,Val Verde Park,P1R481718,Texas,TX,Val Verde,TXAG,Val Verde Park,,,,M2330012,Blue,4,Y,326,122,366,Public Water System,N,N,Y,DEL RIO UTILITIES COMMISSION,DW084,,,,Y,Y,,N,,Y,DEL RIO UTILITIES COMMISSION,WW108,,,N,,,Y,,N,,0,0,0,0,366,1,366,1,Y,N,,,0,,,,N,,,SANCHEZ,ROGER,City,W&WW SUPT.,CITY OF DEL RIO,rsanchez@cityof delrio.com,206 N MAIN ST.,DEL RIO,TX,78840,(830) 774-8636,,,,,,,,,,,,,,,,,,,,,,,,,5412.548359,1263773.606
380,Cienegas Terrace,P1R481707,Texas,TX,Val Verde,TXAG,Cienegas Terrace,,,,M2330003,Blue,4,Y,777,313,1000,Public Water System,N,N,Y,DEL RIO UTILITIES COMMISSION,DW084,,,,Y,Y,,N,,Y,DEL RIO UTILITIES COMMISSION,WW108,,,N,,,Y,,N,,0,0,0,0,1000,1,1000,1,Y,N,,,0,,,,N,,,SANCHEZ,ROGER,City,W&WW SUPT.,CITY OF DEL RIO,rsanchez@cityof delrio.com,206 N MAIN ST.,DEL RIO,TX,78840,(830) 774-8636,,,,,,,,,,,,,,,,,,,,,,,,,6308.471312,2540011.896
381,Owens Addition #1,P1R481712,Texas,TX,Val Verde,TXAG,Owens Addition #1,,,,M2330006,Blue,4,Y,5,3,10,Public Water System,N,N,Y,DEL RIO UTILITIES COMMISSION,DW084,,,,Y,Y,,N,,Y,DEL RIO UTILITIES COMMISSION,WW108,,,N,,,Y,,N,,0,0,0,0,10,1,10,1,Y,N,,,0,,,,N,,,SANCHEZ,ROGER,City,W&WW SUPT.,CITY OF DEL RIO,rsanchez@cityof delrio.com,206 N MAIN ST.,DEL RIO,TX,78840,(830) 774-8636,,,,,,,,,,,,,,,,,,,,,,,,,609.4374262,22719.84112
382,Payment,P1R481714,Texas,TX,Val Verde,TXAG,Payment,,,,M2330008,Blue,4,Y,32,32,100,Public Water System,N,N,Y,DEL RIO UTILITIES COMMISSION,DW084,,,,Y,Y,,N,,Y,DEL RIO UTILITIES COMMISSION,WW108,,,N,,,Y,,N,,0,0,0,0,100,1,100,1,Y,N,,,0,,,,N,,,SANCHEZ,ROGER,City,W&WW SUPT.,CITY OF DEL RIO,rsanchez@cityof delrio.com,206 N MAIN ST.,DEL RIO,TX,78840,(830) 774-8636,,,,,,,,,,,,,,,,,,,,,,,,,1010.573459,50331.56822
383,South Elm Creek #4,P1R481468,Texas,TX,Maverick,TXAG,South Elm Creek #4,,,,M1620068,Blue,4,Y,11,3,14,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,14,1,14,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,1017.731831,51675.14792
384,South Elm Creek #3,P1R481467,Texas,TX,Maverick,TXAG,South Elm Creek #3,,,,M1620067,Blue,4,Y,12,3,13,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,13,1,13,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,934.4906751,48283.42721
385,Deer Run #1,P1R481413,Texas,TX,Maverick,TXAG,Deer Run #1,,,,M1620015,Blue,4,Y,100,72,286,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,286,1,286,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,2979.066417,502074.9598
386,Elm Creek #1,P1R481424,Texas,TX,Maverick,TXAG,Elm Creek #1,,,,M1620026,Blue,4,Y,37,42,190,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,190,1,190,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,1957.536118,187107.954
387,South Elm Creek #1,P1R481465,Texas,TX,Maverick,TXAG,South Elm Creek #1,,,,M1620065,Blue,4,Y,20,10,50,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,50,1,50,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,1292.604492,60377.55142
388,South Elm Creek #2,P1R481466,Texas,TX,Maverick,TXAG,South Elm Creek #2,,,,M1620066,Blue,4,Y,15,10,44,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,44,1,44,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,965.6619603,40654.18659
389,Deer Run #4,P1R481416,Texas,TX,Maverick,TXAG,Deer Run #4,,,,M1620018,Blue,4,Y,89,118,465,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,465,1,465,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,3707.199456,559393.8776
390,Deer Run #5,P1R481417,Texas,TX,Maverick,TXAG,Deer Run #5,,,,M1620019,Blue,4,Y,60,81,298,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,298,1,298,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,3418.205136,500042.9524
391,Siesta Acres,P1R481464,Texas,TX,Maverick,TXAG,Siesta Acres,,,,M1620064,Blue,4,Y,636,636,2312,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,2312,1,2312,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,5522.34045,936071.5442
392,Seco Mines,P1R481463,Texas,TX,Maverick,TXAG,Seco Mines,,,,M1620063,Blue,4,Y,173,121,372,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,372,1,372,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,3200.828765,274151.6625
393,Cenizo Heights,P1R481410,Texas,TX,Maverick,TXAG,Cenizo Heights,,,,M1620012,Blue,4,Y,56,56,222,Public Water System,N,N,Y,CITY OF EAGLE PASS,DW039,,,,Y,Y,,N,,Y,CITY OF EAGLE PASS,WW101,,,N,,,Y,,N,,0,0,0,0,222,1,222,1,Y,N,,,0,,,,N,,,BARRERA,JORGE,City,GENERAL MANAGER,CITY OF EAGLE PASS,jbarrera@epwaterworks.org,2107 N. VETERANS BLVD,EAGLE PASS,TX,78852,(830) 773-2351,,,,,,,,,,,,,,,,,,,,,,,,,2006.473344,156541.1777
